module	role	import_order	lean_import_line	provenance
NumStability.Analysis.Polynomials.RealRootCounting	produced_destination	1	import NumStability.Algorithms.LinearSystems.Triangular.DiagonalDominance	produced_destination
NumStability.Analysis.Polynomials.RealRootCounting	produced_destination	2	import NumStability.Algorithms.Summation.Tree.Core	produced_destination
NumStability.Analysis.Polynomials.RealRootCounting	produced_destination	3	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Analysis.Polynomials.RealRootCounting	produced_destination	4	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.GinibreRoots	c0006_direct
NumStability.Analysis.Polynomials.RealRootCounting	produced_destination	5	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreSignedRank	c0006_direct
NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	produced_destination	1	import NumStability.Algorithms.LinearSystems.Triangular.ComparisonBounds	produced_destination
NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	produced_destination	2	import NumStability.Analysis.TestMatrices.Hilbert.Exact	produced_destination
NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	produced_destination	3	import NumStability.Analysis.TestMatrices.Pascal.Exact	produced_destination
NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	produced_destination	4	import NumStability.Source.Higham.Chapter28.Equation01.HilbertInverse.Exact	produced_destination
NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	produced_destination	5	import NumStability.Source.Higham.Chapter28.Equation02.ExactHilbertDeterminant.Exact	produced_destination
NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	produced_destination	6	import NumStability.Source.Higham.Chapter28.Equation03.HilbertCholeskyFactor.Exact	produced_destination
NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	produced_destination	7	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.Probability	c0006_direct
NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	produced_destination	8	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	route_dag
NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	produced_destination	1	import NumStability.Analysis.FirstOrder.AsymptoticFamilies	produced_destination
NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	produced_destination	2	import NumStability.Analysis.TestMatrices.Orthogonal.OrthogonalFibers	c0006_direct
NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	produced_destination	3	import NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	route_dag
NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	produced_destination	4	import NumStability.Upstream.Lindemann.MonoidAlgebraCompat	produced_destination
NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	produced_destination	1	import NumStability.Analysis.FirstOrder.AsymptoticFamilies	produced_destination
NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	produced_destination	2	import NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	route_dag
NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	produced_destination	3	import NumStability.Analysis.TestMatrices.RandomSVD.StewartRecursion	c0006_direct
NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	produced_destination	4	import NumStability.Upstream.Lindemann.MonoidAlgebraCompat	produced_destination
NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	produced_destination	1	import NumStability.Analysis.FirstOrder.AsymptoticFamilies	produced_destination
NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	produced_destination	2	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	produced_destination	3	import NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.Stewart	c0006_direct
NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	produced_destination	4	import NumStability.Upstream.Lindemann.MonoidAlgebraCompat	produced_destination
NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	produced_destination	1	import Mathlib.MeasureTheory.Constructions.HaarToSphere	c0006_direct
NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	produced_destination	2	import Mathlib.MeasureTheory.Function.JacobianOneDim	c0006_direct
NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	produced_destination	3	import Mathlib.MeasureTheory.Integral.IntegralEqImproper	c0006_direct
NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	produced_destination	4	import Mathlib.MeasureTheory.Measure.Lebesgue.VolumeOfBalls	c0006_direct
NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	produced_destination	5	import Mathlib.Probability.Distributions.Beta	c0006_direct
NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	produced_destination	6	import NumStability.Algorithms.LinearSystems.Triangular.DiagonalDominance	produced_destination
NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	produced_destination	7	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	produced_destination	8	import NumStability.Analysis.VectorNorms.Basic	produced_destination
NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	produced_destination	9	import NumStability.Source.Higham.Chapter26.IntervalArithmetic.ExactOperations	produced_destination
NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	produced_destination	1	import NumStability.Algorithms.LinearSystems.Triangular.DiagonalDominance	produced_destination
NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	produced_destination	2	import Mathlib.Analysis.SpecialFunctions.Stirling	produced_destination
NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	produced_destination	3	import NumStability.Analysis.TestMatrices.Hilbert.Asymptotics	produced_destination
NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	produced_destination	4	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Asymptotics.Asymptotics	produced_destination
NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	produced_destination	5	import NumStability.Analysis.FirstOrder.AsymptoticFamilies	produced_destination
NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	produced_destination	6	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	produced_destination	7	import NumStability.Analysis.TestMatrices.Hilbert.HilbertAsymptotic	c0006_direct
NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	produced_destination	8	import NumStability.Source.Higham.Chapter26.IntervalArithmetic.ExactOperations	produced_destination
NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	produced_destination	9	import NumStability.Source.Higham.Chapter28.Equation02.ExactHilbertDeterminant.Exact	produced_destination
NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	produced_destination	1	import NumStability.Analysis.FirstOrder.AsymptoticFamilies	produced_destination
NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	produced_destination	2	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	produced_destination	3	import NumStability.Analysis.LinearOperators.MatrixPowers.Spijker.Rational	produced_destination
NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	produced_destination	4	import NumStability.Source.Higham.Chapter26.IntervalArithmetic.ExactOperations	produced_destination
NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	produced_destination	5	import NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.HilbertCondition	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.CharacteristicProductMoments	produced_destination	1	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.CharacteristicProductMoments	produced_destination	2	import NumStability.Source.Higham.Chapter04.Problem04	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.CharacteristicProductMoments	produced_destination	3	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.GinibreCharacteristicProduct	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.CharacteristicProductMoments	produced_destination	4	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.CharacteristicProductMoments	produced_destination	5	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreSignedScalar	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.CharacteristicProductMoments	produced_destination	6	import NumStability.Upstream.Lindemann.MonoidAlgebraCompat	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	produced_destination	1	import NumStability.Algorithms.Summation.Compensated.Kahan.Core	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	produced_destination	2	import Mathlib.Analysis.SpecialFunctions.Stirling	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	produced_destination	3	import NumStability.Analysis.TestMatrices.Hilbert.Asymptotics	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	produced_destination	4	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Asymptotics.Asymptotics	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	produced_destination	5	import NumStability.Analysis.FirstOrder.AsymptoticFamilies	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	produced_destination	6	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	produced_destination	7	import NumStability.Source.Higham.Chapter26.IntervalArithmetic.ExactOperations	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	produced_destination	8	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.GinibreExpectationGlue	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	produced_destination	9	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.GinibreRecurrence	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	produced_destination	10	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	produced_destination	11	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreParity	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	1	import NumStability.Algorithms.LinearSystems.Triangular.DiagonalDominance	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	2	import NumStability.Analysis.FirstOrder.AsymptoticFamilies	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	3	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	4	import NumStability.Analysis.LinearOperators.MatrixPowers.Spijker.Rational	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	5	import NumStability.Source.Higham.Chapter04.Problem04	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	6	import NumStability.Source.Higham.Chapter26.IntervalArithmetic.ExactOperations	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	7	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.CharacteristicProductMoments	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	8	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.Ginibre	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	9	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.GinibreFiniteFormula	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	10	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.GinibreSignedExpectation	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	11	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.DimensionTwoExact	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	12	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.GinibreRoots	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	13	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreSignedConclusion	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	14	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreSignedKernel	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	produced_destination	15	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	produced_destination	1	import NumStability.Algorithms.LinearSystems.QR.GramSchmidt	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	produced_destination	2	import NumStability.Algorithms.LinearSystems.Triangular.DiagonalDominance	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	produced_destination	3	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	produced_destination	4	import NumStability.Analysis.Polynomials.RealRootCounting	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	produced_destination	5	import NumStability.Source.Higham.Chapter04.Problem04	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	produced_destination	6	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.GinibreGaussianBridge	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	produced_destination	7	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.GinibreMeasure	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	produced_destination	8	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	produced_destination	9	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	produced_destination	10	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.GinibreMultiplicity	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	produced_destination	11	import NumStability.Upstream.Lindemann.MonoidAlgebraCompat	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.DimensionTwoExact	produced_destination	1	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.DimensionTwoExact	produced_destination	2	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.DimensionTwoExact	produced_destination	3	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.Ginibre	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.DimensionTwoExact	produced_destination	4	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.GinibreAbsoluteDetRecurrence	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.DimensionTwoExact	produced_destination	5	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.DimensionTwoExact	produced_destination	6	import NumStability.Upstream.Lindemann.MonoidAlgebraCompat	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	produced_destination	1	import NumStability.Algorithms.LinearSystems.Triangular.DiagonalDominance	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	produced_destination	2	import NumStability.Analysis.FirstOrder.AsymptoticFamilies	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	produced_destination	3	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	produced_destination	4	import NumStability.Source.Higham.Chapter04.Problem04	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	produced_destination	5	import NumStability.Source.Higham.Chapter26.IntervalArithmetic.ExactOperations	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	produced_destination	6	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.CharacteristicProductMoments	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	produced_destination	7	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.GinibreIncidence	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	produced_destination	8	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.GinibrePlaneChart	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	produced_destination	9	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.GinibrePlaneSylvester	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	produced_destination	10	import NumStability.Upstream.Lindemann.MonoidAlgebraCompat	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	produced_destination	1	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	produced_destination	2	import NumStability.Source.Higham.Chapter07.Corollary06.Equilibration.Basic	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	produced_destination	3	import NumStability.Source.Higham.Chapter26.IntervalArithmetic.ExactOperations	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	produced_destination	4	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.GinibreDeterminantMoment	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	produced_destination	5	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.GinibreJointDensity	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	produced_destination	6	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.GinibreTraceDensity	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	produced_destination	7	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.Probability	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	produced_destination	8	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	produced_destination	9	import NumStability.Upstream.Lindemann.MonoidAlgebraCompat	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	produced_destination	1	import NumStability.Analysis.TestMatrices.Hilbert.Exact	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	produced_destination	2	import NumStability.Analysis.TestMatrices.Pascal.Exact	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	produced_destination	3	import NumStability.Source.Higham.Chapter28.Equation01.HilbertInverse.Exact	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	produced_destination	4	import NumStability.Source.Higham.Chapter28.Equation02.ExactHilbertDeterminant.Exact	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	produced_destination	5	import NumStability.Source.Higham.Chapter28.Equation03.HilbertCholeskyFactor.Exact	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	produced_destination	6	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.Probability	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	produced_destination	1	import Mathlib.Analysis.SpecialFunctions.Stirling	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	produced_destination	2	import NumStability.Analysis.TestMatrices.Hilbert.Asymptotics	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	produced_destination	3	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Asymptotics.Asymptotics	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	produced_destination	4	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	produced_destination	5	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.Ginibre	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	produced_destination	6	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.GinibreComplexPairs	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	produced_destination	7	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	produced_destination	8	import NumStability.Upstream.Lindemann.MonoidAlgebraCompat	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	1	import NumStability.Algorithms.LinearSystems.QR.GramSchmidt	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	2	import NumStability.Algorithms.LinearSystems.Triangular.DiagonalDominance	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	3	import NumStability.Algorithms.Summation.Compensated.Kahan.Core	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	4	import NumStability.Algorithms.Summation.Tree.Core	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	5	import NumStability.Analysis.FirstOrder.AsymptoticFamilies	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	6	import NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	7	import NumStability.Source.Higham.Chapter04.Problem04	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	8	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.Ginibre	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	9	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.GinibreSignedExpectation	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	10	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	route_dag
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	11	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.GinibreTruncatedIncidence	c0006_direct
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	12	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.GinibreComplexPairs	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	produced_destination	13	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.GinibreMultiplicity	produced_destination
NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	produced_destination	1	import NumStability.Algorithms.LinearSystems.QR.GramSchmidt	produced_destination
