declaration	owner_module	visibility	selected_owner	closure_role
NumStability.higham11_7_ConcretePathSecondPivotBranchMatrixCombinedLocalBlockSolveRows_of_localBlock_rows	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotBranchMatrixCombinedLocalBlockSolveRows_of_no_two	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_iff_branchMatrix_base_rows_of_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_iff_branchMatrix_base_rows_of_earlier_local_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_iff_branchMatrix_base_rows_of_liftedSupportAfterBranchEnd	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_all_one	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_branchMatrix_base_rows_and_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_branchMatrix_base_rows_and_leadingBlockSupport_and_branch_support_reaches_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_branchMatrix_base_rows_and_liftedSupportAfterBranchEnd	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_branchMatrix_base_rows_and_residualWitnesses_branch_support_reaches_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_branchMatrix_base_rows_and_supportedWitnesses_branch_support_reaches_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_two_only_at_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_two_only_at_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_branchMatrix_rows	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_combined_rows_of_zeroBeforePrefix	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_combined_rows_of_zero_outside	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_full_base_rows_of_isSymTridiagonal_and_two_only_at_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_full_base_rows_of_isTridiagonal_and_two_only_at_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_global_base_solve_of_isSymTridiagonal_and_two_only_at_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_global_base_solve_of_isTridiagonal_and_two_only_at_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedLocalBlockSolveRows_of_no_two	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_base_and_each_earlier_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_base_and_earlier_sum_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isSymTridiagonal_and_leadingBlockSupport_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isSymTridiagonal_and_leadingBlockSupport_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isSymTridiagonal_and_residualWitnesses_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isSymTridiagonal_and_residualWitnesses_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isSymTridiagonal_and_supportedWitnesses_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isSymTridiagonal_and_supportedWitnesses_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isTridiagonal_and_leadingBlockSupport_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isTridiagonal_and_leadingBlockSupport_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isTridiagonal_and_residualWitnesses_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isTridiagonal_and_residualWitnesses_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isTridiagonal_and_supportedWitnesses_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroBeforePrefix_of_isTridiagonal_and_supportedWitnesses_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroOutsideLocalBlock	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedRowsZeroOutsideLocalBlock_of_zeroBeforePrefix	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_iff_local_rows_of_leadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_all_one	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_base_rows_of_two_only_at_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_full_row_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_local_zero_and_each_earlier_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_local_zero_and_earlier_sum_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_local_zero_and_leadingBlockSupport_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_local_zero_and_leadingBlockSupport_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_local_zero_and_residualWitnesses_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_local_zero_and_residualWitnesses_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_local_zero_and_supportedWitnesses_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_local_zero_and_supportedWitnesses_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_earlier_local_zero_and_zeroBeforePrefix	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_leadingBlockSupport_and_branch_support_reaches_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_liftedSupportAfterBranchEnd	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_residualWitnesses_branch_support_reaches_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_residualWitnesses_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_supportedWitnesses_branch_support_reaches_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_supportedWitnesses_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isSymTridiagonal_and_two_only_at_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_earlier_full_row_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_earlier_local_zero_and_each_earlier_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_earlier_local_zero_and_earlier_sum_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_earlier_local_zero_and_leadingBlockSupport_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_earlier_local_zero_and_leadingBlockSupport_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_earlier_local_zero_and_residualWitnesses_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_earlier_local_zero_and_residualWitnesses_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_earlier_local_zero_and_supportedWitnesses_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_earlier_local_zero_and_supportedWitnesses_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_earlier_local_zero_and_zeroBeforePrefix	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_leadingBlockSupport_and_branch_support_reaches_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_liftedSupportAfterBranchEnd	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_residualWitnesses_branch_support_reaches_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_residualWitnesses_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_supportedWitnesses_branch_support_reaches_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_supportedWitnesses_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_base_rows_of_isTridiagonal_and_two_only_at_zero	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_leadingBlockSupport_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_leadingBlockSupport_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_liftedSupportAfterBranchEnd	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_residualWitnesses_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_residualWitnesses_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_residualWitnesses_branch_support_reaches_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_residualWitnesses_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_supportedWitnesses_after_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_supportedWitnesses_after_nonadjacent_earlier_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_supportedWitnesses_branch_support_reaches_branch_end	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isSymTridiagonal_and_supportedWitnesses_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
NumStability.higham11_7_ConcretePathSecondPivotCombinedSolveRows_of_branchMatrix_combined_rows_of_isTridiagonal_and_deepLeadingBlockSupport	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	public	NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	whole-owner component; no cross-destination split
