declaration	owner_module	visibility	selected_owner	closure_role
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_gram_projection_lseStackedFullColumnRank_source_residual_norm_residualFactor_of_minimizers	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_gram_projection_lseStackedFullColumnRank_source_residual_norm_residualFactor_source_minus_of_minimizers	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_gram_projection_lseStackedFullColumnRank_source_residual_relative_bound_op2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_gram_projection_lseStackedFullColumnRank_wedinResidualRHS_first_order_coeff_op2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_gram_projection_lseStackedFullColumnRank_wedinResidualRHS_scalar_op2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_gram_projection_nullIntersection_reduced_difference_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_matrix_range_null_nullIntersection_reduced_difference_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_projection_range_nullIntersection_reduced_difference_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_transpose_range_lseStackedFullColumnRank_reduced_difference_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_transpose_range_lseStackedFullColumnRank_same_higham_residual_vecNorm2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_transpose_range_lseStackedFullColumnRank_source_residual_gap_op2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_transpose_range_lseStackedFullColumnRank_source_residual_relative_bound_op2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_transpose_range_lseStackedFullColumnRank_wedinResidualRHS_first_order_coeff_op2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_transpose_range_lseStackedFullColumnRank_wedinResidualRHS_op2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_transpose_range_lseStackedFullColumnRank_wedinResidualRHS_scalar_op2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_MP_transpose_range_null_nullIntersection_reduced_difference_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_gram_MP_gram_projection_lseStackedFullColumnRank_same_higham_residual_vecNorm2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_gram_MP_gram_projection_lseStackedFullColumnRank_source_residual_gap_op2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_gram_MP_matrix_range_null_nullIntersection_reduced_difference_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_gram_MP_projection_range_nullIntersection_reduced_difference_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_gram_MP_transpose_range_null_nullIntersection_reduced_difference_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_reduced_difference_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_same_higham_residual_vecNorm2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_same_source_residual_reduced_difference_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_solution_difference_relative_le_firstOrderRHS_plus_eps_sq_coefficient_of_source_residual_gap_op2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_vecNorm2_A_BAplus_constraint_defect_le_of_relativeBudget_op2	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_vecNorm2_BAplus_constraint_defect_le_of_relativeBudget_op2	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_vecNorm2_BAplus_split_constraint_defect_le_of_relativeBudget_op2	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_vecNorm2_perturbed_residual_correction_BAplus_split_le_of_relativeBudget_op2	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_vecNorm2_solution_difference_residual_forcing_le_of_maxRelativePerturbation_op2	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_vecNorm2_solution_difference_residual_forcing_le_of_relativeBudget_op2	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_vecNorm2_solution_difference_same_source_residual_le_firstOrderRHS_scaled_of_vecNorm2_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_vecNorm2_solution_difference_same_source_residual_le_of_maxRelativePerturbation_op2	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_vecNorm2_solution_difference_source_residual_forcing_le_of_maxRelativePerturbation_op2	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.theorem20_8_vecNorm2_solution_difference_source_residual_gap_le_of_maxRelativePerturbation_op2	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.transposeVecNorm2LowerMargin	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.transposeVecNorm2LowerMargin_lower_bound	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEFullRowRank.transposeVecNorm2LowerMargin_pos	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseLinearMap	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseLinearMap_apply_eq_inverseTriple	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseLinearMap_left_inverse	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseLinearMap_right_inverse	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierConstrCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierConstrCoeff_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierConstrLinearMap	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierConstrLinearMap_vecNorm2_le_coeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierDataCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierDataCoeff_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierDataLinearMap	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierDataLinearMap_vecNorm2_le_coeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierLinearMap	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierLinearMap_apply	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierLinearMap_apply_split	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierLinearMap_vecNorm2_le_of_split_bounds	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierLinearMap_vecNorm2_le_split	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierStatCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierStatCoeff_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierStatLinearMap	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseMultiplierStatLinearMap_vecNorm2_le_coeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseResidualLinearMap	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseResidualLinearMap_apply	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionConstrCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionConstrCoeff_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionConstrLinearMap	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionConstrLinearMap_vecNorm2_le_coeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionDataCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionDataCoeff_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionDataLinearMap	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionDataLinearMap_vecNorm2_le_coeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionLinearMap	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionLinearMap_apply	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionLinearMap_apply_split	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionLinearMap_vecNorm2_le_of_split_bounds	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionLinearMap_vecNorm2_le_split	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionStatCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionStatCoeff_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionStatLinearMap	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseSolutionStatLinearMap_vecNorm2_le_coeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseTriple	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseTriple_add	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseTriple_eq_of_system	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseTriple_linearMap_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseTriple_smul	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTInverseTriple_system	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTLinearEquiv	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTLinearMap.injective_of_conditions	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTSystem.exists_solution_of_conditions	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTSystem.exists_unique_solution_of_conditions	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEKKTSystem.solution_unique_of_conditions	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEStackedFullColumnRank.exists_vecNorm2_lower_bound	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEStackedFullColumnRank.of_lower_bound_and_rectOpNorm2Le_lt	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEStackedFullColumnRank.of_maxRelativePerturbation_lt_lowerMargin	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEStackedFullColumnRank.of_relativePerturbationBudget_lt_lowerMargin	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEStackedFullColumnRank.vecNorm2LowerMargin	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEStackedFullColumnRank.vecNorm2LowerMargin_lower_bound	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.LSEStackedFullColumnRank.vecNorm2LowerMargin_pos	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.exists_lse_minimizer_of_fullRowRank_stackedFullColumnRank	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.exists_unique_lse_minimizer_of_fullRowRank_stackedFullColumnRank	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.gqrAQ2Block_exists_full_perturbation_of_trailing_delta	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.gqrSourceAFromBlocks_L22_perturbation_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.gqrSourceAFromBlocks_L22_perturbation_frobNorm_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.gqrSourceBFromBlocks_perturbation_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.gqrSourceBFromBlocks_perturbation_frobNorm_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseConstraintResidual_normSq_le_of_weightedObjective_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseConstraintResidual_norm_le_sqrt_div_of_weightedObjective_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedConstraintPenalty_le_objective	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMatrix	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
