declaration	owner_module	visibility	selected_owner	closure_role
NumStability.Theorem20_7RowwiseBackwardError.uniform_bounds_of_permuted_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_sq_leading_block_det_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	no	reverse_dependent
NumStability.Theorem20_7RowwiseBackwardError.uniform_bounds_of_permuted_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_sq_leading_block_det_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	no	reverse_dependent
NumStability.Theorem20_7RowwiseBackwardError.uniform_bounds_of_permuted_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_sq_leading_block_det_ne_zero_sqrtBalancedRowPolicy_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	no	reverse_dependent
NumStability.Theorem20_7RowwiseBackwardError.uniform_bounds_of_permuted_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_leading_block_det_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	no	reverse_dependent
NumStability.Theorem20_7RowwiseBackwardError.uniform_bounds_of_permuted_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_leading_block_det_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	no	reverse_dependent
NumStability.Theorem20_7RowwiseBackwardError.uniform_bounds_of_permuted_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_sq_leading_block_det_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	no	reverse_dependent
NumStability.Theorem20_7RowwiseBackwardError.uniform_bounds_of_permuted_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_sq_leading_block_det_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	no	reverse_dependent
NumStability.Theorem20_7RowwiseBackwardError.uniform_bounds_of_permuted_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_sq_leading_block_det_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	no	reverse_dependent
NumStability.Wave18A.householder_single_reflector_entrywise_backward_error	NumStability.Source.Higham.Chapter19.Theorem06.Elementwise	public	no	reverse_dependent
NumStability.Wave18A.storedPanel_stepBudget_uniform_bound	NumStability.Source.Higham.Chapter19.Theorem06.Elementwise	public	no	reverse_dependent
NumStability.Wave18A.theorem19_6_elementwise_computed_backward_error	NumStability.Source.Higham.Chapter19.Theorem06.Elementwise	public	no	reverse_dependent
NumStability.Wave18A.theorem19_6_elementwise_envelope_of_rowmax	NumStability.Source.Higham.Chapter19.Theorem06.Elementwise	public	no	reverse_dependent
NumStability.allPivots_maskedColumnBudget_le	NumStability.Source.Higham.Chapter19.StoredLoop.AllPivots	public	no	reverse_dependent
NumStability.allPivots_maskedVectorBudget_le	NumStability.Source.Higham.Chapter19.StoredLoop.AllPivots	public	no	reverse_dependent
NumStability.coxHigham_exactSignedPivotPanel_sequence_active_block_bound_of_initial_block_bound_of_swapped_active_max_pivot_of_leading_block_det_ne_zero	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanelStep_active_entry_bound_of_exact_growth	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanelStep_active_entry_bound_of_exact_growth_factor	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanelStep_active_entry_bound_of_exact_stage_budget_factor	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanelStep_active_entry_bound_of_signed_pivot_stage_bounds	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanelStep_row_error_recurrence_of_exact_lipschitz	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanel_sequence_active_block_bound_of_signed_pivot_stage_bounds	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanel_sequence_active_entry_bound_of_exact_active_growth	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanel_sequence_active_entry_bound_of_exact_active_stage_budgets	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanel_sequence_active_entry_bound_of_exact_growth	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanel_sequence_active_entry_bound_of_exact_growth_factor	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanel_sequence_active_entry_bound_of_exact_stage_budgets_factor	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.coxHigham_storedPanel_sequence_rowwise_error_accumulation_bound_of_exact_lipschitz	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	public	yes	reverse_dependent
NumStability.dim_mul_budget_sq_lt_trailingNorm2Sq_of_leadingBlock_leftInverse_frobNorm_budget	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	public	yes	reverse_dependent
NumStability.dim_mul_budget_sq_lt_trailingNorm2Sq_of_leadingBlock_leftInverse_infNorm_budget	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	public	yes	reverse_dependent
NumStability.dim_mul_budget_sq_lt_trailingNorm2Sq_of_leadingBlock_leftInverse_row_norm_budget	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	public	yes	reverse_dependent
NumStability.exists_active_trailing_entry_ne_of_leading_block_det_ne_zero	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	public	yes	reverse_dependent
NumStability.exists_active_trailing_entry_ne_of_leading_block_leftInverses	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	public	yes	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_compact_householder_sequence_topBlock_fl_backSub_gamma_bound	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gammaTilde_bound_columnwise	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_cStep_le_gamma	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sequenceBudget_le_gamma	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_diagDominant_finiteMaxSourceDenURationalGammaCanonicalBounds_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_diagDominant_storedLower_finiteMaxSourceDenURationalGammaCanonicalBounds_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_diagDominant_storedLower_finiteMaxSourceDenURationalGammaCanonicalBounds_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_diagDominant_trailingNormPos_finiteMaxSourceDenURationalGammaCanonicalBounds_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_normSqBudget_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_sqrt_budget_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_trailingNorm_pos_and_sqrt_budget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_trailingNorm_pos_and_sqrt_budget_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_stepOps	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_stepOps_pivot_error_lt_abs_alpha	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_stepOps_signed_alpha_trailingNorm_pos_and_sqrt_budget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_stepOps_signed_alpha_trailingNorm_pos_and_sqrt_budget_of_total_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_stepBudget_le_gamma	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_finiteMaxNormBudgetCoeffPointwiseBounds_concreteDual	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_finiteMaxSmallness_concreteDual	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSmallness_stageRowMaxComparisonDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_globalProduct_stageRowMaxComparisonDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_lowerPrev_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSmallness_stageRowMaxComparisonDefect_concreteDual_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSmallness_stageRowMaxComparisonDefect_concreteDual_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_actualUnitRoundoff_no_gammaValid_of_horizonBudget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_horizonBudget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_storedLower_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_storedLower_finiteMaxSourceDenURationalGammaCanonicalBounds_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_storedLower_finiteMaxSourceDenURationalGammaCanonicalBounds_of_uCap_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_storedLower_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_storedLower_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_actualUnitRoundoff_no_gammaValid_of_horizonBudget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_trailingNormPos_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diag_offdiag_product	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_diagDominant_finiteMaxNormBudgetCoeffPointwiseBounds_concreteDual	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_diagDominant_finiteMaxSmallness_concreteDual	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_rowBudgetControl_globalProduct	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_rowBudgetControl_globalProduct_of_actualUnitRoundoff_no_gammaValid	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_globalProduct_rowMaxDiagDefect_stageBudgetLeRowMax_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_globalProduct_rowMaxDiagDefect_stageBudgetLeRowMax_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_globalProduct_rowMaxDiagDefect_stageRowMaxComparisonDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_globalProduct_rowMaxDiagDefect_stageRowMaxComparisonDefect_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_globalProduct_stageDiagDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_globalProduct_stageDiagDefect_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_offdiag_product	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_rowBudgetControl_globalProduct	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_rowBudgetControl_product	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_rowBudget_product	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_rowBudget_product_of_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_rowMaxBudgetFactor_globalProduct	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_rowMaxDiagDefect_globalProduct	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_rowMaxDiagDefect_globalProduct_of_actualUnitRoundoff_no_gammaValid	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageBudget_rowBudget_product	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageBudget_rowBudget_product_of_normSqBudget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageBudget_rowBudget_product_of_normSqBudget_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageBudget_rowBudget_product_of_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
