old_private	new_private	destination_module
_private.NumStability.Analysis.HighamChapter7.0.NumStability.theorem7_5_literalRowInfCounterexample_infNorm_A_better	_private.NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems.0.NumStability.theorem7_5_literalRowInfCounterexample_infNorm_A_better	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems
_private.NumStability.Analysis.HighamChapter7.0.NumStability.theorem7_5_literalRowInfCounterexample_infNorm_A_identity	_private.NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems.0.NumStability.theorem7_5_literalRowInfCounterexample_infNorm_A_identity	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems
_private.NumStability.Analysis.HighamChapter7.0.NumStability.theorem7_5_literalRowInfCounterexample_infNorm_Aplus_better	_private.NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems.0.NumStability.theorem7_5_literalRowInfCounterexample_infNorm_Aplus_better	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems
_private.NumStability.Analysis.HighamChapter7.0.NumStability.theorem7_5_literalRowInfCounterexample_infNorm_Aplus_identity	_private.NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems.0.NumStability.theorem7_5_literalRowInfCounterexample_infNorm_Aplus_identity	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems
_private.NumStability.Analysis.HighamChapter7Rectangular.0.NumStability.higham7_rect_div_abs_le_of_bound	_private.NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem03.RectangularResults.0.NumStability.higham7_rect_div_abs_le_of_bound	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem03.RectangularResults
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_exp_double_branch_y_lt_half_ulp	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_exp_double_branch_y_lt_half_ulp	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_exp_single_branch_y_lt_half_ulp	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_exp_single_branch_y_lt_half_ulp	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_ieeeDoubleFormat_minNormalMagnitude_le_one_seventh	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_ieeeDoubleFormat_minNormalMagnitude_le_one_seventh	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_ieeeDoubleFormat_minNormalMagnitude_le_two_thirds	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_ieeeDoubleFormat_minNormalMagnitude_le_two_thirds	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_ieeeDouble_exp_branch_y_finiteNormalRange	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_ieeeDouble_exp_branch_y_finiteNormalRange	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_ieeeDouble_one_seventh_finiteNormalRange	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_ieeeDouble_one_seventh_finiteNormalRange	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_ieeeDouble_two_thirds_finiteNormalRange	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_ieeeDouble_two_thirds_finiteNormalRange	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_ieeeSingleFormat_minNormalMagnitude_le_one_seventh	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_ieeeSingleFormat_minNormalMagnitude_le_one_seventh	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_ieeeSingleFormat_minNormalMagnitude_le_two_thirds	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_ieeeSingleFormat_minNormalMagnitude_le_two_thirds	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_ieeeSingle_exp_branch_y_finiteNormalRange	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_ieeeSingle_exp_branch_y_finiteNormalRange	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_ieeeSingle_one_seventh_finiteNormalRange	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_ieeeSingle_one_seventh_finiteNormalRange	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_ieeeSingle_two_thirds_finiteNormalRange	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_ieeeSingle_two_thirds_finiteNormalRange	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_two_le_ieeeSingleFormat_maxFiniteMagnitude	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_two_le_ieeeSingleFormat_maxFiniteMagnitude	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_two_thirds_le_ieeeDoubleFormat_maxFiniteMagnitude	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_two_thirds_le_ieeeDoubleFormat_maxFiniteMagnitude	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.IncreasingPrecision.0.NumStability.increasingPrecision_two_thirds_le_ieeeSingleFormat_maxFiniteMagnitude	_private.NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples.0.NumStability.increasingPrecision_two_thirds_le_ieeeSingleFormat_maxFiniteMagnitude	NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_eight_le_ieeeDoubleFormat_maxFiniteMagnitude	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_eight_le_ieeeDoubleFormat_maxFiniteMagnitude	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_four_le_ieeeDoubleFormat_maxFiniteMagnitude	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_four_le_ieeeDoubleFormat_maxFiniteMagnitude	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythird	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythird	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_eightmillionthreehundredeightyeightthousandsixhundredninth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_eightmillionthreehundredeightyeightthousandsixhundredninth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_eightthousandonehundredninetythird	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_eightthousandonehundredninetythird	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fifth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fifth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fivehundredfortyninebillionsevenhundredfiftyfivemillioneighthundredthirteenthousandeighthundredeightyninth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fivehundredfortyninebillionsevenhundredfiftyfivemillioneighthundredthirteenthousandeighthundredeightyninth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fivehundredthirteenth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fivehundredthirteenth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteenth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteenth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fivehundredtwentyfourthousandtwohundredeightyninth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fivehundredtwentyfourthousandtwohundredeightyninth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseventh	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseventh	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fourmilliononehundredninetyfourthousandthreehundredfifth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fourmilliononehundredninetyfourthousandthreehundredfifth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fourthousandninetyseventh	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_fourthousandninetyseventh	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_ninth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_ninth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfifth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfifth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onehundredthirtyfourmilliontwohundredseventeenthousandsevenhundredtwentyninth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onehundredthirtyfourmilliontwohundredseventeenthousandsevenhundredtwentyninth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onehundredthirtyonethousandseventythird	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onehundredthirtyonethousandseventythird	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onehundredthirtysevenbillionfourhundredthirtyeightmillionninehundredfiftythreethousandfourhundredseventythird	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onehundredthirtysevenbillionfourhundredthirtyeightmillionninehundredfiftythreethousandfourhundredseventythird	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onehundredtwentyninth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onehundredtwentyninth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onemillionfortyeightthousandfivehundredseventyseventh	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onemillionfortyeightthousandfivehundredseventyseventh	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onethousandtwentyfifth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_onethousandtwentyfifth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfifth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfifth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_seventeenth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_seventeenth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixteenmillionsevenhundredseventyseventhousandtwohundredseventeenth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixteenmillionsevenhundredseventyseventhousandtwohundredseventeenth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixteenthousandthreehundredeightyfifth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixteenthousandthreehundredeightyfifth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtyseventh	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtyseventh	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixtyfifth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixtyfifth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixtyfivethousandfivehundredthirtyseventh	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixtyfivethousandfivehundredthirtyseventh	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixtysevenmilliononehundredeightthousandeighthundredsixtyfifth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_sixtysevenmilliononehundredeightthousandeighthundredsixtyfifth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_tenth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_tenth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_third	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_third	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtyninth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtyninth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_thirtythird	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_thirtythird	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_thirtythreemillionfivehundredfiftyfourthousandfourhundredthirtythird	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_thirtythreemillionfivehundredfiftyfourthousandfourhundredthirtythird	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_thirtytwothousandsevenhundredsixtyninth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_thirtytwothousandsevenhundredsixtyninth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_eight_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_eight_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_five_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_five_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
