declaration	owner_module	visibility	selected_owner	closure_role
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteenths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteenths_times_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fivehundredtwentyfourthousandtwohundredeightyninths_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fivehundredtwentyfourthousandtwohundredeightyninths_times_fivehundredtwentyfourthousandtwohundredeightynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetysevenths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetysevenths_times_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fourmilliononehundredninetyfourthousandthreehundredfifths_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fourmilliononehundredninetyfourthousandthreehundredfifths_times_fourmilliononehundredninetyfourthousandthreehundredfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fourthousandninetysevenths_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_fourthousandninetysevenths_times_fourthousandninetyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_fourmilliononehundredninetyfourthousandthreehundredfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_fourthousandninetysixth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_onemillionfortyeightthousandfivehundredseventysixth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_onethousandtwentyfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_sixteenmillionsevenhundredseventyseventhousandtwohundredsixteenth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_sixteenth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_sixteenthousandthreehundredeightyfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_sixtyfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_sixtysevenmilliononehundredeightthousandsixtyfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_sixtythreethousandfivehundredthirtysixth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_fifty_four_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_fifty_two_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_fifty_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_forty_eight_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_forty_four_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_forty_six_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_forty_two_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_forty_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_thirty_eight_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_thirty_four_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_thirty_six_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_thirty_two_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_two_pow_thirty_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_twohundredfiftysixth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftysixth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_minus_one_twohundredsixtytwothousandonehundredfortyfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_ninths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_ninths_times_nine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfifths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfifths_times_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onehundredthirtyfourmilliontwohundredseventeenthousandsevenhundredtwentyninths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onehundredthirtyfourmilliontwohundredseventeenthousandsevenhundredtwentyninths_times_onehundredthirtyfourmilliontwohundredseventeenthousandsevenhundredtwentynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onehundredthirtyonethousandseventythirds_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onehundredthirtyonethousandseventythirds_times_onehundredthirtyonethousandseventythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onehundredthirtysevenbillionfourhundredthirtyeightmillionninehundredfiftythreethousandfourhundredseventythirds_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onehundredthirtysevenbillionfourhundredthirtyeightmillionninehundredfiftythreethousandfourhundredseventythirds_times_onehundredthirtysevenbillionfourhundredthirtyeightmillionninehundredfiftythreethousandfourhundredseventythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onehundredtwentyninths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onehundredtwentyninths_times_onehundredtwentynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onemillionfortyeightthousandfivehundredseventysevenths_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onemillionfortyeightthousandfivehundredseventysevenths_times_onemillionfortyeightthousandfivehundredseventyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onethousandtwentyfifths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_onethousandtwentyfifths_times_onethousandtwentyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_eighth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_eightmillionthreehundredeightyeightthousandsixhundredeighth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_eightthousandonehundredninetysecond_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_fivehundredtwelfth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_fivehundredtwentyfourthousandtwohundredeightyeighth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_fourmilliononehundredninetyfourthousandthreehundredfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_fourthousandninetysixth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_onehundredthirtyonethousandseventysecond_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_onehundredtwentyeighth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_onemillionfortyeightthousandfivehundredseventysixth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_onethousandtwentyfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_sixteenmillionsevenhundredseventyseventhousandtwohundredsixteenth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_sixteenth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_sixteenthousandthreehundredeightyfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_sixtyfivethousandfivehundredthirtysixth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_sixtyfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_sixtysevenmilliononehundredeightthousandeighthundredsixtyfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_thirtysecond_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_thirtythreemillionfivehundredfiftyfourthousandfourhundredthirtysecond_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_thirtytwothousandsevenhundredsixtyeighth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_twohundredfiftysixth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_twohundredsixtytwothousandonehundredfortyfourth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_twomillionninetyseventhousandonehundredfiftysecond_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_one_twothousandfortyeighth_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_plus_quarter_ulp_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfifths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfifths_times_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_seventeenths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_seventeenths_times_seventeen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixteenmillionsevenhundredseventyseventhousandtwohundredseventeenths_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixteenmillionsevenhundredseventyseventhousandtwohundredseventeenths_times_sixteenmillionsevenhundredseventyseventhousandtwohundredseventeen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixteenthousandthreehundredeightyfifths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixteenthousandthreehundredeightyfifths_times_sixteenthousandthreehundredeightyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtysevenths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtysevenths_times_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixtyfifths_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixtyfifths_times_sixtyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixtyfivethousandfivehundredthirtysevenths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixtyfivethousandfivehundredthirtysevenths_times_sixtyfivethousandfivehundredthirtyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixtysevenmilliononehundredeightthousandeighthundredsixtyfifths_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_sixtysevenmilliononehundredeightthousandeighthundredsixtyfifths_times_sixtysevenmilliononehundredeightthousandeighthundredsixtyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_succ_eighteenths_times_eighteen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_succ_sixths_times_six	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_succ_tenths_times_ten	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirds_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtyninths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtyninths_times_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirtythirds_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirtythirds_times_thirtythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirtythreemillionfivehundredfiftyfourthousandfourhundredthirtythirds_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirtythreemillionfivehundredfiftyfourthousandfourhundredthirtythirds_times_thirtythreemillionfivehundredfiftyfourthousandfourhundredthirtythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirtytwothousandsevenhundredsixtyninths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_thirtytwothousandsevenhundredsixtyninths_times_thirtytwothousandsevenhundredsixtynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_eight_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_eight_plus_one_denominator_times_two_pow_fifty_eight_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_five_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_five_plus_one_denominator_times_two_pow_fifty_five_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_four_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_four_plus_one_denominator_times_two_pow_fifty_four_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_nine_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_nine_plus_one_denominator_times_two_pow_fifty_nine_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_one_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_one_plus_one_denominator_times_two_pow_fifty_one_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_plus_one_denominator_times_two_pow_fifty_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_seven_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_seven_plus_one_denominator_times_two_pow_fifty_seven_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_six_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_six_plus_one_denominator_times_two_pow_fifty_six_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_three_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_three_plus_one_denominator_times_two_pow_fifty_three_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_two_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_two_plus_one_denominator_times_two_pow_fifty_two_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_eight_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_eight_plus_one_denominator_times_two_pow_forty_eight_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_five_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_five_plus_one_denominator_times_two_pow_forty_five_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_four_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_four_plus_one_denominator_times_two_pow_forty_four_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_nine_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_nine_plus_one_denominator_times_two_pow_forty_nine_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_one_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_one_plus_one_denominator_times_two_pow_forty_one_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
